iso3st,year,region_t,incomegroup_t,cpi_t,exr_t,rgdp_t,gdppc_t,trade_t,credit_t,pop_t,gcon_t,agri_t,remit_t,fertilizer_t,arable_t,land_t,industry_t,service_t,manuf_t,USA_TRADE,USA_ARMS,USA_MILITARY,USA_FINANCIAL,USA_TRAVEL,GBR_TRADE,GBR_ARMS,GBR_MILITARY,GBR_FINANCIAL,GBR_TRAVEL,DEU_TRADE,DEU_ARMS,DEU_MILITARY,DEU_FINANCIAL,DEU_TRAVEL,FRA_TRADE,FRA_ARMS,FRA_MILITARY,FRA_FINANCIAL,FRA_TRAVEL,ITA_TRADE,ITA_ARMS,ITA_MILITARY,ITA_FINANCIAL,ITA_TRAVEL,CAN_TRADE,CAN_ARMS,CAN_MILITARY,CAN_FINANCIAL,CAN_TRAVEL,JPN_TRADE,JPN_ARMS,JPN_MILITARY,JPN_FINANCIAL,JPN_TRAVEL,EU_TRADE,EU_ARMS,EU_MILITARY,EU_FINANCIAL,EU_TRAVEL
MAR,1992,Middle East & North Africa,Lower middle income,5.7402468,8.5378752,38140350597,1490.4133,50.263317,,25400676,10329460784,4501861376,6.4383788,32.564362,20.017925,446300,13464793088,23226376192,8518195712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,1993,Middle East & North Africa,Lower middle income,5.1831141,9.2987089,37857886329,1455.9659,49.668457,,25806777,10552588879,4217228544,6.1887846,37.159683,20.163567,446300,13337341952,23297140736,8443391488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,1994,Middle East & North Africa,Lower middle income,5.1416717,9.2027149,41866279486,1585.7234,47.313553,,26201551,10785691984,6737275392,5.1325369,32.343269,20.443647,446300,13778909184,24137644032,8731609088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,1995,Middle East & North Africa,Lower middle income,6.1235819,8.5402355,39603219574,1477.3225,51.715027,,26599048,10888633111,3974447616,5.046083,31.633224,19.988796,446300,14174428160,24530729024,9040097280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,1996,Middle East & North Africa,Lower middle income,2.9868093,8.7158756,44503276933,1635.016,47.095543,,26999093,10283693828,6898946837,5.0171337,31.882147,20.380909,446300,14589779968,25336988637,9208300544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,1997,Middle East & North Africa,Lower middle income,1.0381989,9.5271063,43808713242,1585.5939,51.150154,,27397118,10317913601,5319912514,4.8350291,36.450668,20.120995,446300,15436805120,25772640305,9584857553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,1998,Middle East & North Africa,Lower middle income,2.7531133,9.6044159,46979830032,1675.6716,50.797684,,27791825,10086387712,6746647800,4.3241744,35.979187,20.23975,446300,16030025728,26884503346,9782836224,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,1999,Middle East & North Africa,Lower middle income,0.68478262,9.8044195,47487838232,1670.0907,53.986694,,28176997,10772731904,5756241430,4.1890106,41.339645,19.758011,446300,16384368051,28302389000,10063045632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2000,Middle East & North Africa,Lower middle income,1.8946346,10.625636,48396220259,1678.9791,59.161827,,28554415,11015206912,5056200582,5.0234547,41.908978,19.643738,446300,17053720885,29821925500,10365692928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2001,Middle East & North Africa,Lower middle income,0.61980188,11.302975,51938807831,1777.8794,59.418003,,28930097,11551437824,6019996180,7.4396763,42.436382,19.018597,446300,17758877516,31635533414,10611230720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2002,Middle East & North Africa,Lower middle income,2.7956197,11.020583,53560051569,1809.5085,60.534088,,29301817,11666265749,6277596726,6.1115637,65.554276,18.825901,446300,18245263925,32408305412,11002169690,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2003,Middle East & North Africa,Lower middle income,1.1677337,9.5743837,56752853093,1893.5007,58.327744,,29661270,11837392896,7552354444,6.2277379,55.311211,20.289043,446300,18950996735,33873918276,11245760859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2004,Middle East & North Africa,Lower middle income,1.4934441,8.8680162,59475297877,1959.1152,61.596535,,30033125,12395237010,7889658147,6.3841643,48.957611,18.395699,446300,19637781474,35786356653,11373501403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2005,Middle East & North Africa,Lower middle income,0.98264164,8.8650084,61433010384,1996.4523,67.914856,,30431902,12886909706,7013750806,6.6652865,63.787243,18.198521,446300,20572340362,38091785503,11803302457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2006,Middle East & North Africa,Lower middle income,3.2847617,8.7955837,66086334629,2119.0564,71.496284,,30833022,13322850304,8491311623,7.1838384,60.168652,18.068563,446300,21478860332,40182012344,12154854189,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2007,Middle East & North Africa,Lower middle income,2.0420852,8.1923332,68420235758,2165.1243,78.487175,,31232633,13978538135,6791243918,7.7408099,58.82951,18.070805,446300,22863391755,42996186900,12703462423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2008,Middle East & North Africa,Lower middle income,3.714843,7.7503252,72472956315,2263.5022,85.672821,,31634992,14570652701,8055900938,6.7708611,53.826626,18.041676,446300,24212263159,44900114635,13564434794,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2009,Middle East & North Africa,Lower middle income,0.97186297,8.0571003,75548532704,2328.8135,67.9151,,32042877,16346683568,9984988037,6.1975389,41.065353,18.013891,446300,22619884895,46549032069,13158545934,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2010,Middle East & North Africa,Lower middle income,0.99355739,8.4171581,78431251603,2385.5122,75.247635,90.126106,32464865,16496953026,10095465709,6.3674426,57.171024,17.318621,446300,24936256249,47912479173,14266292529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2011,Middle East & North Africa,Lower middle income,0.9069249,8.0898752,82545517648,2476.3911,83.426804,94.262451,32903699,17051642759,10767851185,6.5918145,59.120045,17.485548,446300,26507634891,50878951435,15235532753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2012,Middle East & North Africa,Lower middle income,1.2871224,8.6284447,85030105753,2515.8237,85.124916,95.5065,33352169,20730172547,9923990228,6.0857148,56.992668,18.030474,446300,26710230423,54086348841,15506051985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2013,Middle East & North Africa,Lower middle income,1.8806547,8.4055042,88886581747,2593.9956,80.020561,90.538376,33803527,19269990701,11692820499,5.9458632,63.591782,18.211966,446300,26868536364,55138444259,15394870814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2014,Middle East & North Africa,Lower middle income,0.44231007,8.4063368,1.05817E+11,3047.146,71.89357,83.510307,34248603,19668704886,11423032150,6.5379333,71.350594,17.031368,446300,27803441811,56432710872,16190590910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2015,Middle East & North Africa,Lower middle income,1.5579071,9.764348,1.10414E+11,3139.2437,67.288673,78.393394,34680458,20047216096,13024627590,6.2524271,70.491623,16.79879,446300,28290981855,57639279539,16445234787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2016,Middle East & North Africa,Lower middle income,1.6353111,9.807476,1.1099E+11,3116.5784,71.122658,80.22995,35107264,20551192383,10601014740,5.7213454,38.991127,18.420345,446300,28827115950,59516312140,16554567267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2017,Middle East & North Africa,Lower middle income,0.75466323,9.6919975,1.16604E+11,3234.7676,74.173355,80.194046,35528115,21041336932,12668882747,5.755837,60.405479,18.863453,446300,29803134636,61469102794,17115149089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2018,Middle East & North Africa,Lower middle income,1.8039167,9.3861027,1.20178E+11,3296.2104,77.25489,78.95681,35927511,21813350330,13235435351,5.4337664,63.363186,17.593931,446300,30741087620,63231209884,17657467980,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2019,Middle East & North Africa,Lower middle income,0.30338603,9.6170759,1.23653E+11,3355.6296,75.998116,81.474861,36304408,22849903310,12716118266,5.4006858,59.933903,15.458131,446300,31991440249,65693582846,18256633873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2020,Middle East & North Africa,Lower middle income,0.70596868,9.4968472,1.14766E+11,3081.3828,68.847267,91.023666,36688772,22730072326,11809432205,6.1098385,56.521698,17.08268,446300,30317770173,60512532459,16898955995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR,2021,Middle East & North Africa,Lower middle income,1.4019588,8.9884844,1.23866E+11,3290.6204,74.951683,85.935562,37076584,23992080081,13884077769,7.6338911,55.292404,16.831728,446300,32392921161,64367551850,17930488276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1960,Europe & Central Asia,High income,,,,,,,21797,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1961,Europe & Central Asia,High income,,,,,,,21907,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1962,Europe & Central Asia,High income,,,,,,,22106,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1963,Europe & Central Asia,High income,,,,,,,22442,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1964,Europe & Central Asia,High income,,,,,,,22766,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1965,Europe & Central Asia,High income,,,,,,,23022,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1966,Europe & Central Asia,High income,,,,,,,23198,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1967,Europe & Central Asia,High income,,,,,,,23281,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1968,Europe & Central Asia,High income,,,,,,,23481,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1969,Europe & Central Asia,High income,,,,,,,23875,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1970,Europe & Central Asia,High income,,,1765486765,72743.586,,,24270,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1971,Europe & Central Asia,High income,,,1857787472,75489.133,,,24610,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1972,Europe & Central Asia,High income,,,1944143186,78112.547,,,24889,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1973,Europe & Central Asia,High income,,,2071557616,82525.602,,,25102,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1974,Europe & Central Asia,High income,,,2164251762,85672.227,,,25262,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1975,Europe & Central Asia,High income,,,2143201438,83968.086,,,25524,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1976,Europe & Central Asia,High income,,,2237751530,86406.344,,,25898,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1977,Europe & Central Asia,High income,,,2317264124,88303.641,,,26242,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1978,Europe & Central Asia,High income,,,2408878350,90719.633,,,26553,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1979,Europe & Central Asia,High income,,,2494013048,92942.273,,,26834,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1980,Europe & Central Asia,High income,,,2536048576,93664.078,,,27076,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1981,Europe & Central Asia,High income,,,2559440540,93807.383,,,27284,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1982,Europe & Central Asia,High income,,,2621696102,95082.008,,,27573,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1983,Europe & Central Asia,High income,,,2653024672,94801.664,,,27985,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1984,Europe & Central Asia,High income,,,2692409238,94779.781,,,28407,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1985,Europe & Central Asia,High income,,,2738414426,95060.727,,,28807,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1986,Europe & Central Asia,High income,,,2805570334,96176.695,,,29171,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1987,Europe & Central Asia,High income,,,2875276810,97467.008,,,29500,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1988,Europe & Central Asia,High income,,,3007499332,100916.02,,,29802,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1989,Europe & Central Asia,High income,,,3132721357,104153.25,,,30078,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1990,Europe & Central Asia,High income,,,3215533411,106021.74,,,30329,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1991,Europe & Central Asia,High income,,,3248175199,106274.55,,,30564,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1992,Europe & Central Asia,High income,,,3292566050,106922.32,,,30794,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1993,Europe & Central Asia,High income,,,3262474669,105159.7,,,31024,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1994,Europe & Central Asia,High income,,,3334758864,106702.04,,,31253,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1995,Europe & Central Asia,High income,,,3405360754,108168.5,,,31482,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1996,Europe & Central Asia,High income,,,3443185211,108552.77,,,31719,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1997,Europe & Central Asia,High income,,,3520217829,110116.92,,,31968,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1998,Europe & Central Asia,High income,,,3643540399,113121.81,,,32209,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,1999,Europe & Central Asia,High income,,,3763796960,116188.09,,,32394,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2000,Europe & Central Asia,High income,,1.0854,3910970047,120467.27,,,32465,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2001,Europe & Central Asia,High income,,1.098,3996531672,123182.46,,,32444,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2002,Europe & Central Asia,High income,,1.04,4037555895,124669.79,,,32386,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2003,Europe & Central Asia,High income,,0.88300002,4081465799,126298.61,,,32316,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2004,Europe & Central Asia,High income,,0.80000001,4182297766,129739.98,,,32236,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2005,Europe & Central Asia,High income,,0.80409998,4261569603,132589.83,,,32141,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2006,Europe & Central Asia,High income,,0.79710001,4508908445,140854.97,,,32011,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2007,Europe & Central Asia,High income,,0.7306,5159494247,162130.98,,,31823,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2008,Europe & Central Asia,High income,,0.68269998,5193899561,163012.36,,,31862,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2009,Europe & Central Asia,High income,,0.7198,4606988938,142186.63,,,32401,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2010,Europe & Central Asia,High income,,0.7543,4703735662,141772.73,,,33178,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2011,Europe & Central Asia,High income,,0.7184,5032997159,148269.17,,,33945,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2012,Europe & Central Asia,High income,,0.77829999,5083942061,146511.3,,,34700,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2013,Europe & Central Asia,High income,,0.7529,5570723958,157254.03,,,35425,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2014,Europe & Central Asia,High income,,0.75269997,5971213722,165361.78,,,36110,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2015,Europe & Central Asia,High income,,0.90130001,6261622101,170337.92,,,36760,,,,,,2.027,1102079154,4710880782,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2016,Europe & Central Asia,High income,,0.9034,6477745185,174738.89,,,37071,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2017,Europe & Central Asia,High income,,0.88520002,6250961825,168744.25,,,37044,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2018,Europe & Central Asia,High income,,0.84680003,6623286015,178867.53,,,37029,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2019,Europe & Central Asia,High income,,0.8933,7080667992,191193.72,,,37034,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCO,2020,Europe & Central Asia,High income,,0.87550002,6162649848,166909.97,,,36922,,,,,,2.027,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
