country,year,s_Australia,s_Canada,s_EU,s_India,s_Japan,s_Russia,s_Switzerland,s_United Kingdom,s_United States,descr_trade,sanction
Sierra Leone,1980,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1981,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1982,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1983,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1984,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1985,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1986,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1987,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1988,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1989,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1990,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1991,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1992,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1993,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1994,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1995,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1996,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1997,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1998,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,1999,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2000,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2001,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2002,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2003,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2004,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2005,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2006,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2007,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2008,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2009,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2010,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2011,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2012,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2013,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2014,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2015,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2016,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2017,0,0,0,0,0,0,0,0,0,,0
Sierra Leone,2018,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Sierra Leone,2019,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Sierra Leone,2020,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Sierra Leone,2021,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Sierra Leone,2022,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Somalia,1950,0,0,0,0,0,0,0,0,0,,0
Somalia,1951,0,0,0,0,0,0,0,0,0,,0
Somalia,1952,0,0,0,0,0,0,0,0,0,,0
Somalia,1953,0,0,0,0,0,0,0,0,0,,0
Somalia,1954,0,0,0,0,0,0,0,0,0,,0
Somalia,1955,0,0,0,0,0,0,0,0,0,,0
Somalia,1956,0,0,0,0,0,0,0,0,0,,0
Somalia,1957,0,0,0,0,0,0,0,0,0,,0
Somalia,1958,0,0,0,0,0,0,0,0,0,,0
Somalia,1959,0,0,0,0,0,0,0,0,0,,0
Somalia,1960,0,0,0,0,0,0,0,0,0,,0
Somalia,1961,0,0,0,0,0,0,0,0,0,,0
Somalia,1962,0,0,0,0,0,0,0,0,0,,0
Somalia,1963,0,0,0,0,0,0,0,0,0,,0
Somalia,1964,0,0,0,0,0,0,0,0,0,,0
Somalia,1965,0,0,0,0,0,0,0,0,0,,0
Somalia,1966,0,0,0,0,0,0,0,0,0,,0
Somalia,1967,0,0,0,0,0,0,0,0,0,,0
Somalia,1968,0,0,0,0,0,0,0,0,0,,0
Somalia,1969,0,0,0,0,0,0,0,0,0,,0
Somalia,1970,0,0,0,0,0,0,0,0,0,,0
Somalia,1971,0,0,0,0,0,0,0,0,0,,0
Somalia,1972,0,0,0,0,0,0,0,0,0,,0
Somalia,1973,0,0,0,0,0,0,0,0,0,,0
Somalia,1974,0,0,0,0,0,0,0,0,0,,0
Somalia,1975,0,0,0,0,0,0,0,0,0,,0
Somalia,1976,0,0,0,0,0,0,0,0,0,,0
Somalia,1977,0,0,0,0,0,0,0,0,0,,0
Somalia,1978,0,0,0,0,0,0,0,0,0,,0
Somalia,1979,0,0,0,0,0,0,0,0,0,,0
Somalia,1980,0,0,0,0,0,0,0,0,0,,0
Somalia,1981,0,0,0,0,0,0,0,0,0,,0
Somalia,1982,0,0,0,0,0,0,0,0,0,,0
Somalia,1983,0,0,0,0,0,0,0,0,0,,0
Somalia,1984,0,0,0,0,0,0,0,0,0,,0
Somalia,1985,0,0,0,0,0,0,0,0,0,,0
Somalia,1986,0,0,0,0,0,0,0,0,0,,0
Somalia,1987,0,0,0,0,0,0,0,0,0,,0
Somalia,1988,0,0,0,0,0,0,0,0,0,,0
Somalia,1989,0,0,0,0,0,0,0,0,0,,0
Somalia,1990,0,0,0,0,0,0,0,0,0,,0
Somalia,1991,0,0,0,0,0,0,0,0,0,,0
Somalia,1992,0,0,0,0,0,0,0,0,0,,0
Somalia,1993,0,0,0,0,0,0,0,0,0,,0
Somalia,1994,0,0,0,0,0,0,0,0,0,,0
Somalia,1995,0,0,0,0,0,0,0,0,0,,0
Somalia,1996,0,0,0,0,0,0,0,0,0,,0
Somalia,1997,0,0,0,0,0,0,0,0,0,,0
Somalia,1998,0,0,0,0,0,0,0,0,0,,0
Somalia,1999,0,0,0,0,0,0,0,0,0,,0
Somalia,2000,0,0,0,0,0,0,0,0,0,,0
Somalia,2001,0,0,0,0,0,0,0,0,0,,0
Somalia,2002,0,0,0,0,0,0,0,0,0,,0
Somalia,2003,0,0,0,0,0,0,0,0,0,,0
Somalia,2004,0,0,0,0,0,0,0,0,0,,0
Somalia,2005,0,0,0,0,0,0,0,0,0,,0
Somalia,2006,0,0,0,0,0,0,0,0,0,,0
Somalia,2007,0,0,0,0,0,0,0,0,0,,0
Somalia,2008,0,0,0,0,0,0,0,0,0,,0
Somalia,2009,0,0,0,0,0,0,1,0,0,imp_part,1
Somalia,2010,0,0,0,0,0,0,1,0,1,imp_part,1
Somalia,2011,0,0,0,0,0,0,1,0,1,imp_part,1
Somalia,2012,0,0,1,0,0,0,1,0,1,imp_part,1
Somalia,2013,0,0,1,0,0,0,1,0,1,imp_part,1
Somalia,2014,0,0,1,0,0,0,1,0,1,imp_part,1
Somalia,2015,0,0,1,0,0,0,1,0,1,imp_part,1
Somalia,2016,0,0,1,0,0,0,1,0,1,imp_part,1
Somalia,2017,0,0,1,0,0,0,1,0,1,imp_part,1
Somalia,2018,0,0,1,0,0,0,1,0,1,imp_part,1
Somalia,2019,0,0,1,0,0,0,1,0,1,imp_part,1
Somalia,2020,0,0,1,0,0,0,1,0,1,imp_part,1
Somalia,2021,0,0,1,0,0,0,1,1,1,imp_part,1
Somalia,2022,0,0,1,0,0,0,1,1,1,imp_part,1
South Africa,1950,0,0,0,0,0,0,0,0,0,,0
South Africa,1951,0,0,0,0,0,0,0,0,0,,0
South Africa,1952,0,0,0,0,0,0,0,0,0,,0
South Africa,1953,0,0,0,0,0,0,0,0,0,,0
South Africa,1954,0,0,0,0,0,0,0,0,0,,0
South Africa,1955,0,0,0,0,0,0,0,0,0,,0
South Africa,1956,0,0,0,0,0,0,0,0,0,,0
South Africa,1957,0,0,0,0,0,0,0,0,0,,0
South Africa,1958,0,0,0,0,0,0,0,0,0,,0
South Africa,1959,0,0,0,0,0,0,0,0,0,,0
South Africa,1960,0,0,0,0,0,0,0,0,0,,0
South Africa,1961,0,0,0,0,0,0,0,0,0,,0
South Africa,1962,0,0,0,0,0,0,0,0,0,,0
South Africa,1963,0,0,0,0,0,0,1,0,0,exp_part,1
South Africa,1964,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1965,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1966,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1967,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1968,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1969,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1970,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1971,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1972,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1973,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1974,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1975,0,0,0,1,0,0,1,0,1,"exp_compl, imp_compl; exp_part",1
South Africa,1976,0,0,0,1,0,0,1,0,1,"exp_compl, imp_compl; exp_part",1
South Africa,1977,0,0,0,1,0,0,1,0,1,"exp_compl, imp_compl; exp_part",1
South Africa,1978,0,0,0,1,0,0,1,0,1,"exp_compl, imp_compl; exp_part",1
South Africa,1979,0,0,0,1,0,0,1,0,1,"exp_compl, imp_compl; exp_part",1
South Africa,1980,0,0,0,1,0,0,1,0,1,"exp_compl, imp_compl; exp_part",1
South Africa,1981,0,0,0,1,0,0,1,0,1,"exp_compl, imp_compl; exp_part",1
South Africa,1982,0,0,0,1,0,0,1,0,1,"exp_compl, imp_compl; exp_part",1
South Africa,1983,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1984,0,0,0,1,0,0,1,0,0,"exp_compl, imp_compl; exp_part",1
South Africa,1985,1,0,0,1,0,0,1,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part",1
South Africa,1986,1,0,0,1,1,0,1,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part",1
South Africa,1987,1,0,0,1,1,0,1,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part",1
South Africa,1988,1,0,0,1,1,0,1,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part",1
South Africa,1989,1,0,0,1,1,0,1,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part",1
South Africa,1990,1,0,0,1,1,0,1,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part",1
South Africa,1991,1,0,0,1,1,0,1,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part",1
South Africa,1992,1,0,0,1,1,0,1,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part",1
South Africa,1993,1,0,0,1,1,0,1,0,1,"exp_compl, imp_compl; exp_part; exp_part, imp_part",1
South Africa,1994,1,0,0,0,1,0,1,0,1,"exp_part; exp_part, imp_part",1
South Africa,1995,0,0,0,0,0,0,0,0,0,,0
South Africa,1996,0,0,0,0,0,0,0,0,0,,0
South Africa,1997,0,0,0,0,0,0,0,0,0,,0
South Africa,1998,0,0,0,0,0,0,0,0,0,,0
South Africa,1999,0,0,0,0,0,0,0,0,0,,0
South Africa,2000,0,0,0,0,0,0,0,0,0,,0
South Africa,2001,0,0,0,0,0,0,0,0,0,,0
South Africa,2002,0,0,0,0,0,0,0,0,0,,0
South Africa,2003,0,0,0,0,0,0,0,0,0,,0
South Africa,2004,0,0,0,0,0,0,0,0,0,,0
South Africa,2005,0,0,0,0,0,0,0,0,0,,0
South Africa,2006,0,0,0,0,0,0,0,0,0,,0
South Africa,2007,0,0,0,0,0,0,0,0,0,,0
South Africa,2008,0,0,0,0,0,0,0,0,0,,0
South Africa,2009,0,0,0,0,0,0,0,0,0,,0
South Africa,2010,0,0,0,0,0,0,0,0,0,,0
South Africa,2011,0,0,0,0,0,0,0,0,0,,0
South Africa,2012,0,0,0,0,0,0,0,0,0,,0
South Africa,2013,0,0,0,0,0,0,0,0,0,,0
South Africa,2014,0,0,0,0,0,0,0,0,0,,0
South Africa,2015,0,0,0,0,0,0,0,0,0,,0
South Africa,2016,0,0,0,0,0,0,0,0,0,,0
South Africa,2017,0,0,0,0,0,0,0,0,0,,0
South Africa,2018,0,0,0,0,0,0,0,0,0,,0
South Africa,2019,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
South Africa,2020,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
South Africa,2021,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
South Africa,2022,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
South Sudan,1950,0,0,0,0,0,0,0,0,0,,0
South Sudan,1951,0,0,0,0,0,0,0,0,0,,0
South Sudan,1952,0,0,0,0,0,0,0,0,0,,0
South Sudan,1953,0,0,0,0,0,0,0,0,0,,0
South Sudan,1954,0,0,0,0,0,0,0,0,0,,0
South Sudan,1955,0,0,0,0,0,0,0,0,0,,0
South Sudan,1956,0,0,0,0,0,0,0,0,0,,0
South Sudan,1957,0,0,0,0,0,0,0,0,0,,0
South Sudan,1958,0,0,0,0,0,0,0,0,0,,0
South Sudan,1959,0,0,0,0,0,0,0,0,0,,0
South Sudan,1960,0,0,0,0,0,0,0,0,0,,0
South Sudan,1961,0,0,0,0,0,0,0,0,0,,0
South Sudan,1962,0,0,0,0,0,0,0,0,0,,0
South Sudan,1963,0,0,0,0,0,0,0,0,0,,0
South Sudan,1964,0,0,0,0,0,0,0,0,0,,0
South Sudan,1965,0,0,0,0,0,0,0,0,0,,0
South Sudan,1966,0,0,0,0,0,0,0,0,0,,0
South Sudan,1967,0,0,0,0,0,0,0,0,0,,0
South Sudan,1968,0,0,0,0,0,0,0,0,0,,0
South Sudan,1969,0,0,0,0,0,0,0,0,0,,0
South Sudan,1970,0,0,0,0,0,0,0,0,0,,0
South Sudan,1971,0,0,0,0,0,0,0,0,0,,0
South Sudan,1972,0,0,0,0,0,0,0,0,0,,0
South Sudan,1973,0,0,0,0,0,0,0,0,0,,0
South Sudan,1974,0,0,0,0,0,0,0,0,0,,0
South Sudan,1975,0,0,0,0,0,0,0,0,0,,0
South Sudan,1976,0,0,0,0,0,0,0,0,0,,0
South Sudan,1977,0,0,0,0,0,0,0,0,0,,0
South Sudan,1978,0,0,0,0,0,0,0,0,0,,0
South Sudan,1979,0,0,0,0,0,0,0,0,0,,0
South Sudan,1980,0,0,0,0,0,0,0,0,0,,0
South Sudan,1981,0,0,0,0,0,0,0,0,0,,0
South Sudan,1982,0,0,0,0,0,0,0,0,0,,0
South Sudan,1983,0,0,0,0,0,0,0,0,0,,0
South Sudan,1984,0,0,0,0,0,0,0,0,0,,0
South Sudan,1985,0,0,0,0,0,0,0,0,0,,0
South Sudan,1986,0,0,0,0,0,0,0,0,0,,0
South Sudan,1987,0,0,0,0,0,0,0,0,0,,0
South Sudan,1988,0,0,0,0,0,0,0,0,0,,0
South Sudan,1989,0,0,0,0,0,0,0,0,0,,0
South Sudan,1990,0,0,0,0,0,0,0,0,0,,0
South Sudan,1991,0,0,0,0,0,0,0,0,0,,0
South Sudan,1992,0,0,0,0,0,0,0,0,0,,0
South Sudan,1993,0,0,0,0,0,0,0,0,0,,0
South Sudan,1994,0,0,0,0,0,0,0,0,0,,0
South Sudan,1995,0,0,0,0,0,0,0,0,0,,0
South Sudan,1996,0,0,0,0,0,0,0,0,0,,0
South Sudan,1997,0,0,0,0,0,0,0,0,0,,0
South Sudan,1998,0,0,0,0,0,0,0,0,0,,0
South Sudan,1999,0,0,0,0,0,0,0,0,0,,0
South Sudan,2000,0,0,0,0,0,0,0,0,0,,0
South Sudan,2001,0,0,0,0,0,0,0,0,0,,0
South Sudan,2002,0,0,0,0,0,0,0,0,0,,0
South Sudan,2003,0,0,0,0,0,0,0,0,0,,0
South Sudan,2004,0,0,0,0,0,0,0,0,0,,0
South Sudan,2005,0,0,0,0,0,0,0,0,0,,0
South Sudan,2006,0,0,0,0,0,0,0,0,0,,0
South Sudan,2007,0,0,0,0,0,0,0,0,0,,0
South Sudan,2008,0,0,0,0,0,0,0,0,0,,0
South Sudan,2009,0,0,0,0,0,0,0,0,0,,0
South Sudan,2010,0,0,0,0,0,0,0,0,0,,0
South Sudan,2011,0,0,0,0,0,0,0,0,0,,0
South Sudan,2012,0,0,0,0,0,0,0,0,0,,0
South Sudan,2013,0,0,0,0,0,0,0,0,0,,0
South Sudan,2014,0,0,0,0,0,0,0,0,0,,0
South Sudan,2015,0,0,0,0,0,0,0,0,0,,0
South Sudan,2016,0,0,0,0,0,0,0,0,0,,0
South Sudan,2017,0,0,0,0,0,0,0,0,0,,0
South Sudan,2018,0,0,0,0,0,0,0,0,0,,0
South Sudan,2019,0,0,0,0,0,0,0,0,0,,0
South Sudan,2020,0,0,0,0,0,0,0,0,0,,0
South Sudan,2021,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
South Sudan,2022,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
South Vietnam,1950,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1951,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1952,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1953,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1954,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1955,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1956,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1957,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1958,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1959,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1960,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1961,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1962,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1963,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1964,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1965,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1966,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1967,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1968,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1969,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1970,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1971,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1972,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1973,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1974,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1975,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1976,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1977,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1978,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1979,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1980,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1981,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1982,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1983,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1984,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1985,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1986,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1987,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1988,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1989,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1990,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1991,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1992,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1993,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1994,0,0,0,0,0,0,0,0,1,"exp_compl, imp_compl",1
South Vietnam,1995,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1996,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1997,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1998,0,0,0,0,0,0,0,0,0,,0
South Vietnam,1999,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2000,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2001,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2002,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2003,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2004,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2005,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2006,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2007,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2008,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2009,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2010,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2011,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2012,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2013,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2014,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2015,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2016,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2017,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2018,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2019,0,0,0,0,0,0,0,0,0,,0
South Vietnam,2020,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
South Vietnam,2021,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
South Vietnam,2022,0,0,0,0,0,0,0,0,1,"exp_part, imp_part",1
Soviet Union,1950,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1951,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1952,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1953,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1954,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1955,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1956,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1957,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1958,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1959,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1960,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1961,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1962,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1963,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1964,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1965,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1966,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1967,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1968,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1969,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1970,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1971,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1972,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1973,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1974,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1975,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1976,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1977,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1978,0,0,0,0,0,0,0,0,1,exp_part,1
Soviet Union,1979,0,0,0,0,0,0,0,0,1,exp_part,1
Soviet Union,1980,0,0,0,0,0,0,0,0,1,"exp_part; exp_part, imp_part",1
Soviet Union,1981,0,0,0,0,0,0,0,0,1,"exp_part; exp_part, imp_part; imp_part",1
Soviet Union,1982,0,0,0,0,0,0,0,0,1,exp_part; imp_part,1
Soviet Union,1983,0,0,0,0,0,0,0,0,1,exp_part; imp_part,1
Soviet Union,1984,0,0,0,0,0,0,0,0,1,exp_part,1
Soviet Union,1985,0,0,0,0,0,0,0,0,1,exp_part,1
Soviet Union,1986,0,0,0,0,0,0,0,0,1,exp_part,1
Soviet Union,1987,0,0,0,0,0,0,0,0,1,exp_part,1
Soviet Union,1988,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1989,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1990,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1991,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1992,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1993,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1994,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1995,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1996,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1997,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1998,0,0,0,0,0,0,0,0,0,,0
Soviet Union,1999,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2000,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2001,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2002,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2003,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2004,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2005,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2006,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2007,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2008,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2009,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2010,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2011,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2012,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2013,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2014,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2015,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2016,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2017,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2018,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2019,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2020,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2021,0,0,0,0,0,0,0,0,0,,0
Soviet Union,2022,0,0,0,0,0,0,0,0,0,,0
Sudan,1950,0,0,0,0,0,0,0,0,0,,0
Sudan,1951,0,0,0,0,0,0,0,0,0,,0
Sudan,1952,0,0,0,0,0,0,0,0,0,,0
Sudan,1953,0,0,0,0,0,0,0,0,0,,0
Sudan,1954,0,0,0,0,0,0,0,0,0,,0
Sudan,1955,0,0,0,0,0,0,0,0,0,,0
Sudan,1956,0,0,0,0,0,0,0,0,0,,0
Sudan,1957,0,0,0,0,0,0,0,0,0,,0
Sudan,1958,0,0,0,0,0,0,0,0,0,,0
Sudan,1959,0,0,0,0,0,0,0,0,0,,0
Sudan,1960,0,0,0,0,0,0,0,0,0,,0
Sudan,1961,0,0,0,0,0,0,0,0,0,,0
Sudan,1962,0,0,0,0,0,0,0,0,0,,0
Sudan,1963,0,0,0,0,0,0,0,0,0,,0
Sudan,1964,0,0,0,0,0,0,0,0,0,,0
Sudan,1965,0,0,0,0,0,0,0,0,0,,0
